file	filename	chars	words	lines	html_tag_like	html_entity_like	nbsp_char	many_spaces	many_blank_lines	footnote_marker	archive_ref	editorial_braces	angle_editorial	stamp_marker
/tmp/showtrials-discovery/export-txt/5732_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-s-m-zaks.txt	5732_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-s-m-zaks.txt	39967	5896	364	12	0	37	0	0	12	6	0	12	0
/tmp/showtrials-discovery/export-txt/5733_zayavlenie-g-m-arkusa-n-i-ezhovu.txt	5733_zayavlenie-g-m-arkusa-n-i-ezhovu.txt	5230	861	30	10	0	7	0	0	0	5	2	10	0
/tmp/showtrials-discovery/export-txt/5734_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-g-s-frid.txt	5734_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-g-s-frid.txt	16736	2281	277	8	0	25	0	0	2	5	0	8	0
/tmp/showtrials-discovery/export-txt/5735_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-ochnoj-stavki-m.txt	5735_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-ochnoj-stavki-m.txt	27557	4111	543	1	0	37	0	0	2	6	0	1	0
/tmp/showtrials-discovery/export-txt/5736_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-a-g-prig.txt	5736_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-a-g-prig.txt	34516	5067	515	28	0	25	0	0	10	5	0	28	0
/tmp/showtrials-discovery/export-txt/5737_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-i-i-rej.txt	5737_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-i-i-rej.txt	13825	1996	221	8	0	23	0	0	4	6	0	8	0
/tmp/showtrials-discovery/export-txt/5738_protokol-doprosa-e-a-drejczera-3.txt	5738_protokol-doprosa-e-a-drejczera-3.txt	10200	1518	178	5	0	43	0	0	0	6	0	5	0
/tmp/showtrials-discovery/export-txt/5739_zayavlenie-g-s-fridlyanda-g-g-yagode.txt	5739_zayavlenie-g-s-fridlyanda-g-g-yagode.txt	14639	2182	108	6	0	17	0	0	10	5	0	6	0
/tmp/showtrials-discovery/export-txt/5740_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-s-b-chle.txt	5740_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-s-b-chle.txt	21321	3147	287	10	0	91	0	0	8	5	0	10	0
/tmp/showtrials-discovery/export-txt/5741_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-n-v-golu.txt	5741_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-n-v-golu.txt	16429	2469	220	11	0	22	0	0	10	6	0	11	0
/tmp/showtrials-discovery/export-txt/5742_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-g-e-evd.txt	5742_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-g-e-evd.txt	31674	4342	418	5	0	34	0	0	16	5	0	5	0
/tmp/showtrials-discovery/export-txt/5743_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-l-b-kam.txt	5743_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-l-b-kam.txt	13471	1954	277	1	0	24	0	0	2	6	0	1	0
/tmp/showtrials-discovery/export-txt/5744_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-e-a-dre.txt	5744_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-e-a-dre.txt	11769	1728	187	3	0	17	0	0	0	5	0	3	0
/tmp/showtrials-discovery/export-txt/5746_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-l-f-dity.txt	5746_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-l-f-dity.txt	15555	2207	278	2	0	34	0	0	2	5	0	2	0
/tmp/showtrials-discovery/export-txt/5747_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-doprosa-v-f-loginova.txt	5747_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-doprosa-v-f-loginova.txt	13851	1983	218	5	0	16	0	0	4	4	0	5	0
/tmp/showtrials-discovery/export-txt/5748_zapiska-n-i-ezhova-i-v-stalinu-o-besede-s-g-l-pyatakovym.txt	5748_zapiska-n-i-ezhova-i-v-stalinu-o-besede-s-g-l-pyatakovym.txt	3699	516	88	0	0	12	0	0	0	10	0	0	0
/tmp/showtrials-discovery/export-txt/5749_pismo-g-l-pyatakova-i-v-stalinu-o-pokazaniyah-i-i-rejnoglda-i-n-v-golubenko.txt	5749_pismo-g-l-pyatakova-i-v-stalinu-o-pokazaniyah-i-i-rejnoglda-i-n-v-golubenko.txt	6763	1088	42	0	0	6	0	0	0	6	0	0	0
/tmp/showtrials-discovery/export-txt/5750_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-a-yu-tiv.txt	5750_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-a-yu-tiv.txt	18920	2678	264	17	0	34	0	0	6	5	0	17	0
/tmp/showtrials-discovery/export-txt/5751_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-s-v-mra.txt	5751_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-s-v-mra.txt	13608	2081	227	1	0	19	0	0	0	5	0	1	0
/tmp/showtrials-discovery/export-txt/5752_protokol-doprosa-n-v-golubenko-2.txt	5752_protokol-doprosa-n-v-golubenko-2.txt	22795	3519	232	9	0	80	0	0	6	5	0	9	0
/tmp/showtrials-discovery/export-txt/5753_pismo-k-b-radeka-i-v-stalinu.txt	5753_pismo-k-b-radeka-i-v-stalinu.txt	5708	861	50	2	0	12	0	0	2	5	9	2	0
/tmp/showtrials-discovery/export-txt/5754_dokladnaya-zapiska-k-b-radeka-ob-apparate-byuro-mezhdunarodnoj-informaczii-pri-c.txt	5754_dokladnaya-zapiska-k-b-radeka-ob-apparate-byuro-mezhdunarodnoj-informaczii-pri-c.txt	9559	1420	40	4	0	10	0	0	0	5	1	4	0
/tmp/showtrials-discovery/export-txt/5755_dokladnaya-zapiska-k-b-radeka-o-polozhenii-v-inostrannom-otdele-gazety-izvestiya.txt	5755_dokladnaya-zapiska-k-b-radeka-o-polozhenii-v-inostrannom-otdele-gazety-izvestiya.txt	11280	1567	66	7	0	18	0	0	2	10	5	7	0
/tmp/showtrials-discovery/export-txt/5756_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-e-a-dre.txt	5756_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-e-a-dre.txt	4989	721	123	0	0	12	0	0	2	5	0	0	0
/tmp/showtrials-discovery/export-txt/5757_protokol-doprosa-g-e-evdokimova-8.txt	5757_protokol-doprosa-g-e-evdokimova-8.txt	18718	2596	286	6	0	16	0	0	2	5	0	6	0
/tmp/showtrials-discovery/export-txt/5758_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-a-ter.txt	5758_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-a-ter.txt	13843	1902	218	8	0	16	0	0	4	5	1	8	0
/tmp/showtrials-discovery/export-txt/5759_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-i-p-bak.txt	5759_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-i-p-bak.txt	14277	2099	271	5	0	19	0	0	14	4	0	5	0
/tmp/showtrials-discovery/export-txt/5760_protokol-doprosa-l-b-kameneva-7.txt	5760_protokol-doprosa-l-b-kameneva-7.txt	8008	1234	138	1	0	10	0	0	0	5	0	1	0
/tmp/showtrials-discovery/export-txt/5761_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-l-b-kam.txt	5761_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-l-b-kam.txt	3231	454	97	0	0	16	0	0	0	5	0	0	0
/tmp/showtrials-discovery/export-txt/5762_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-i-i-rej.txt	5762_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-i-i-rej.txt	13803	1933	215	5	0	19	0	0	6	6	0	5	0
/tmp/showtrials-discovery/export-txt/5763_protokol-doprosa-i-i-rejngolda-3.txt	5763_protokol-doprosa-i-i-rejngolda-3.txt	9842	1330	129	14	0	15	0	0	4	6	0	14	0
/tmp/showtrials-discovery/export-txt/5764_speczsoobshhenie-g-g-yagody-l-m-kaganovichu-s-prilozheniem-protokola-doprosa-i-i.txt	5764_speczsoobshhenie-g-g-yagody-l-m-kaganovichu-s-prilozheniem-protokola-doprosa-i-i.txt	5913	828	133	6	0	19	0	0	0	5	0	6	0
/tmp/showtrials-discovery/export-txt/5765_protokol-doprosa-m-t-antonova.txt	5765_protokol-doprosa-m-t-antonova.txt	25221	3556	258	13	0	21	0	0	0	5	0	13	0
/tmp/showtrials-discovery/export-txt/5766_zakrytoe-pismo-mk-i-mgk-vkpb-o-vskrytyh-faktah-terroristicheskoj-deyatelnosti-ko.txt	5766_zakrytoe-pismo-mk-i-mgk-vkpb-o-vskrytyh-faktah-terroristicheskoj-deyatelnosti-ko.txt	36398	4712	363	2	0	166	0	0	2	10	0	2	0
/tmp/showtrials-discovery/export-txt/5767_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-doprosa-v-f-loginova-2.txt	5767_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-doprosa-v-f-loginova-2.txt	12997	1948	220	5	0	17	0	0	4	4	0	5	0
/tmp/showtrials-discovery/export-txt/5768_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-zayavleniya-g-e-zinoveva-.txt	5768_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-zayavleniya-g-e-zinoveva-.txt	6203	900	97	1	0	14	0	0	8	5	0	1	0
/tmp/showtrials-discovery/export-txt/5769_pismo-k-b-radeka-i-v-stalinu-2.txt	5769_pismo-k-b-radeka-i-v-stalinu-2.txt	13807	2113	64	5	0	16	0	0	0	5	1	5	0
/tmp/showtrials-discovery/export-txt/5770_pismo-r-m-radek-i-v-stalinu.txt	5770_pismo-r-m-radek-i-v-stalinu.txt	1209	176	28	0	0	9	0	0	0	5	0	0	0
/tmp/showtrials-discovery/export-txt/5771_kratkij-plan-konspekt-obvinitelnoj-rechi-a-ya-vyshinskogo.txt	5771_kratkij-plan-konspekt-obvinitelnoj-rechi-a-ya-vyshinskogo.txt	12091	1538	107	3	0	10	0	0	12	5	0	3	0
/tmp/showtrials-discovery/export-txt/5773_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-m-o-zyu.txt	5773_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-m-o-zyu.txt	16571	2350	268	7	0	16	0	0	2	5	0	7	0
/tmp/showtrials-discovery/export-txt/5774_predsmertnye-pisma-i-nabroski-m-p-tomskogo.txt	5774_predsmertnye-pisma-i-nabroski-m-p-tomskogo.txt	20290	3160	204	37	0	26	0	0	16	31	1	37	0
/tmp/showtrials-discovery/export-txt/5775_protokol-doprosa-d-a-shmidta.txt	5775_protokol-doprosa-d-a-shmidta.txt	15943	2209	265	14	0	13	0	0	2	5	1	14	0
/tmp/showtrials-discovery/export-txt/5776_pismo-k-b-radeka-i-v-stalinu-v-svyazi-s-ozhidaniem-aresta.txt	5776_pismo-k-b-radeka-i-v-stalinu-v-svyazi-s-ozhidaniem-aresta.txt	2809	409	34	1	0	5	0	0	2	5	0	1	0
/tmp/showtrials-discovery/export-txt/5777_speczsoobshhenie-g-a-molchanova-n-i-ezhovu-s-prilozheniem-zayavleniya-a-o-alskog.txt	5777_speczsoobshhenie-g-a-molchanova-n-i-ezhovu-s-prilozheniem-zayavleniya-a-o-alskog.txt	32469	4994	103	33	0	10	0	0	0	5	0	33	0
/tmp/showtrials-discovery/export-txt/5778_pismo-i-m-orlovskoj-mrachkovskoj-sekretaryu-czk-vkpb-a-a-andreevu.txt	5778_pismo-i-m-orlovskoj-mrachkovskoj-sekretaryu-czk-vkpb-a-a-andreevu.txt	2530	358	36	0	0	11	0	0	0	5	0	0	0
/tmp/showtrials-discovery/export-txt/5779_pismo-a-l-leonteva-sekretaryu-czk-vkpb-i-predsedatelyu-kpk-pri-czk-vkpb-n-i-ezho.txt	5779_pismo-a-l-leonteva-sekretaryu-czk-vkpb-i-predsedatelyu-kpk-pri-czk-vkpb-n-i-ezho.txt	59085	9013	277	92	0	224	0	0	22	16	0	92	0
/tmp/showtrials-discovery/export-txt/5780_zapiska-sekretarya-partkoma-ikki-f-kotelnikova-g-dimitrovu-d-z-manuilskomu-i-m-a.txt	5780_zapiska-sekretarya-partkoma-ikki-f-kotelnikova-g-dimitrovu-d-z-manuilskomu-i-m-a.txt	8592	1244	76	2	0	5	0	0	0	5	0	2	0
/tmp/showtrials-discovery/export-txt/5781_pismo-o-mrachkovskoj-v-gazety.txt	5781_pismo-o-mrachkovskoj-v-gazety.txt	815	111	24	0	0	5	0	0	0	5	0	0	0
/tmp/showtrials-discovery/export-txt/5782_pismo-o-mrachkovskoj-sekretaryu-czk-vkpb-i-v-stalinu.txt	5782_pismo-o-mrachkovskoj-sekretaryu-czk-vkpb-i-v-stalinu.txt	1844	252	30	0	0	7	0	0	0	5	0	0	0
/tmp/showtrials-discovery/export-txt/5783_pismo-p-i-bakaeva-v-gazety.txt	5783_pismo-p-i-bakaeva-v-gazety.txt	3469	489	55	0	0	10	0	0	4	5	0	0	0
/tmp/showtrials-discovery/export-txt/5784_pismo-e-v-pikel-i-v-stalinu.txt	5784_pismo-e-v-pikel-i-v-stalinu.txt	1938	308	50	4	0	12	0	0	2	5	0	4	0
/tmp/showtrials-discovery/export-txt/5785_predsmertnye-pisma-i-n-smirnova-zhene-m-g-korop-i-docheri-o-i-smirnovoj.txt	5785_predsmertnye-pisma-i-n-smirnova-zhene-m-g-korop-i-docheri-o-i-smirnovoj.txt	6909	1132	82	3	0	16	0	0	12	6	0	3	0
/tmp/showtrials-discovery/export-txt/5786_preprovoditelnaya-zapiska-l-z-mehlisa-sekretaryam-czk-vkpb-l-m-kaganovichu-a-a-a.txt	5786_preprovoditelnaya-zapiska-l-z-mehlisa-sekretaryam-czk-vkpb-l-m-kaganovichu-a-a-a.txt	6053	870	146	0	0	17	0	0	0	4	0	0	0
/tmp/showtrials-discovery/export-txt/5787_pismo-v-m-mulina-nachalniku-politicheskogo-upravleniya-bvo-a-s-bulinu-o-vzaimoot.txt	5787_pismo-v-m-mulina-nachalniku-politicheskogo-upravleniya-bvo-a-s-bulinu-o-vzaimoot.txt	13083	2159	103	15	0	22	0	0	2	5	0	15	1
/tmp/showtrials-discovery/export-txt/5789_protokol-doprosa-s-b-chlenova-po-delu-t-i-glebovoj.txt	5789_protokol-doprosa-s-b-chlenova-po-delu-t-i-glebovoj.txt	5202	772	118	2	0	12	0	0	0	5	0	2	0
/tmp/showtrials-discovery/export-txt/5790_pismo-e-n-adunskoj-n-i-ezhovu.txt	5790_pismo-e-n-adunskoj-n-i-ezhovu.txt	13474	2020	154	20	0	58	0	0	10	5	0	20	0
/tmp/showtrials-discovery/export-txt/5791_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-pisma-l-a-shaczkina-a-ya-.txt	5791_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-pisma-l-a-shaczkina-a-ya-.txt	7154	1034	78	1	0	12	0	0	4	5	1	1	0
/tmp/showtrials-discovery/export-txt/5792_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-pisma-t-i-glebovoj-ot-31-.txt	5792_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-pisma-t-i-glebovoj-ot-31-.txt	14153	2163	119	14	0	37	0	0	9	5	0	14	0
/tmp/showtrials-discovery/export-txt/5793_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokolov-doprosa-a-kunt.txt	5793_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokolov-doprosa-a-kunt.txt	33470	4742	379	45	0	31	0	0	2	4	0	45	0
/tmp/showtrials-discovery/export-txt/5794_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-a-yu-tiv.txt	5794_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-a-yu-tiv.txt	19678	2688	249	18	0	137	0	0	0	10	0	18	0
/tmp/showtrials-discovery/export-txt/5795_protokol-doprosa-n-v-golubenko-3.txt	5795_protokol-doprosa-n-v-golubenko-3.txt	11236	1629	181	10	0	67	0	0	4	5	0	10	0
/tmp/showtrials-discovery/export-txt/5796_protokol-doprosa-m-o-zyuka.txt	5796_protokol-doprosa-m-o-zyuka.txt	9557	1460	124	7	0	73	0	0	2	5	0	7	0
/tmp/showtrials-discovery/export-txt/5797_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-n-g-tum.txt	5797_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-n-g-tum.txt	10374	1489	242	13	0	79	0	0	4	11	0	13	0
/tmp/showtrials-discovery/export-txt/5798_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-g-ya-sok.txt	5798_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-g-ya-sok.txt	25818	3594	386	19	0	227	0	0	2	20	0	19	0
/tmp/showtrials-discovery/export-txt/5799_protokol-doprosa-l-f-dityatevoj.txt	5799_protokol-doprosa-l-f-dityatevoj.txt	14544	2066	184	18	0	181	0	0	2	5	0	18	0
/tmp/showtrials-discovery/export-txt/5800_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-a-she.txt	5800_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-a-she.txt	47860	7254	672	36	0	268	0	0	8	10	0	36	0
/tmp/showtrials-discovery/export-txt/5801_protokol-doprosa-v-k-putny.txt	5801_protokol-doprosa-v-k-putny.txt	25900	3747	346	9	0	191	0	0	0	5	0	9	0
/tmp/showtrials-discovery/export-txt/5802_protokol-doprosa-n-v-golubenko-4.txt	5802_protokol-doprosa-n-v-golubenko-4.txt	12662	1906	134	13	0	98	0	0	0	5	0	13	0
/tmp/showtrials-discovery/export-txt/5803_protokol-doprosa-d-a-shmidta-2.txt	5803_protokol-doprosa-d-a-shmidta-2.txt	13446	2017	208	20	0	170	0	0	0	5	0	20	0
/tmp/showtrials-discovery/export-txt/5804_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-b-i-kuzm.txt	5804_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-b-i-kuzm.txt	12729	1838	255	6	0	108	0	0	0	11	0	6	0
/tmp/showtrials-discovery/export-txt/5805_protokol-doprosa-a-yu-tivelya-2.txt	5805_protokol-doprosa-a-yu-tivelya-2.txt	13001	1952	164	12	0	115	0	0	0	5	0	12	0
/tmp/showtrials-discovery/export-txt/5806_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-m-ger.txt	5806_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-m-ger.txt	12195	1769	194	3	0	82	0	0	4	11	0	3	0
/tmp/showtrials-discovery/export-txt/5807_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-g-ya-sok.txt	5807_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-g-ya-sok.txt	11191	1553	191	9	0	50	0	0	2	10	0	9	0
/tmp/showtrials-discovery/export-txt/5808_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-i-t-smil.txt	5808_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-i-t-smil.txt	9856	1372	227	6	0	57	0	0	2	11	0	6	0
/tmp/showtrials-discovery/export-txt/5809_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-b-i-kuzm.txt	5809_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-b-i-kuzm.txt	9194	1314	199	16	0	81	0	0	0	10	0	16	0
/tmp/showtrials-discovery/export-txt/5810_protokol-doprosa-d-a-tajcza.txt	5810_protokol-doprosa-d-a-tajcza.txt	8376	1253	130	6	0	58	0	0	2	10	0	6	0
/tmp/showtrials-discovery/export-txt/5811_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-m-o-zyuk.txt	5811_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-m-o-zyuk.txt	10867	1583	123	14	0	109	0	0	0	10	0	14	0
/tmp/showtrials-discovery/export-txt/5812_protokol-doprosa-m-s-boguslavskogo.txt	5812_protokol-doprosa-m-s-boguslavskogo.txt	27135	3806	434	13	0	178	0	0	2	6	0	13	0
/tmp/showtrials-discovery/export-txt/5814_protokol-doprosa-e-r-peterson.txt	5814_protokol-doprosa-e-r-peterson.txt	10772	1588	166	6	0	89	0	0	2	5	0	6	0
/tmp/showtrials-discovery/export-txt/5816_protokol-doprosa-a-a-shestova.txt	5816_protokol-doprosa-a-a-shestova.txt	36508	5314	616	21	0	243	0	0	10	5	1	21	0
/tmp/showtrials-discovery/export-txt/5817_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-p-f-sapozhnik.txt	5817_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-p-f-sapozhnik.txt	9468	1276	120	4	0	47	0	0	0	12	0	4	0
/tmp/showtrials-discovery/export-txt/5818_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-f-v-yabl.txt	5818_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-f-v-yabl.txt	12965	1814	213	22	0	152	0	0	0	10	0	22	0
/tmp/showtrials-discovery/export-txt/5819_protokol-doprosa-g-ya-sokolnikova-prokurorom-sssr-a-ya-vyshinskim.txt	5819_protokol-doprosa-g-ya-sokolnikova-prokurorom-sssr-a-ya-vyshinskim.txt	5271	777	40	8	0	22	0	0	0	5	0	8	0
/tmp/showtrials-discovery/export-txt/5820_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-e-f-kuli.txt	5820_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-e-f-kuli.txt	18059	2548	299	14	0	160	0	0	0	10	0	14	0
/tmp/showtrials-discovery/export-txt/5821_protokol-doprosa-v-k-zharikova.txt	5821_protokol-doprosa-v-k-zharikova.txt	6109	879	124	8	0	57	0	0	0	5	0	8	0
/tmp/showtrials-discovery/export-txt/5822_protokol-doprosa-a-v-lugovogo-levenshtejna.txt	5822_protokol-doprosa-a-v-lugovogo-levenshtejna.txt	7547	1041	128	11	0	42	0	0	0	5	0	11	0
/tmp/showtrials-discovery/export-txt/5823_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-k-s-doro.txt	5823_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-k-s-doro.txt	19603	2796	284	13	0	250	0	0	4	10	0	13	0
/tmp/showtrials-discovery/export-txt/5824_protokol-doprosa-s-g-grodzenskogo.txt	5824_protokol-doprosa-s-g-grodzenskogo.txt	10448	1419	200	6	0	83	0	0	2	5	0	6	0
/tmp/showtrials-discovery/export-txt/5825_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-yu-l-pya.txt	5825_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-yu-l-pya.txt	5167	745	151	7	0	39	0	0	0	10	0	7	0
/tmp/showtrials-discovery/export-txt/5826_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-n-i-mosk.txt	5826_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-n-i-mosk.txt	11397	1568	212	10	0	139	0	0	4	10	0	10	0
/tmp/showtrials-discovery/export-txt/5827_pismo-k-b-radeka-i-v-stalinu-3.txt	5827_pismo-k-b-radeka-i-v-stalinu-3.txt	9249	1487	36	2	0	9	0	0	0	5	1	2	0
/tmp/showtrials-discovery/export-txt/5828_speczsoobshhenie-g-g-yagody-n-i-ezhovu-ob-areste-yu-l-pyatakova-i-n-i-moskaleva-.txt	5828_speczsoobshhenie-g-g-yagody-n-i-ezhovu-ob-areste-yu-l-pyatakova-i-n-i-moskaleva-.txt	2457	357	56	0	0	33	0	0	2	5	0	0	0
/tmp/showtrials-discovery/export-txt/5829_zapiska-po-pryamomu-provodu-d-m-dmitrieva-g-g-yagode-o-priznatelnyh-pokazaniyah-.txt	5829_zapiska-po-pryamomu-provodu-d-m-dmitrieva-g-g-yagode-o-priznatelnyh-pokazaniyah-.txt	2733	373	52	5	0	51	0	0	2	5	0	5	0
/tmp/showtrials-discovery/export-txt/5830_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-g-a-kol.txt	5830_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-g-a-kol.txt	23436	3415	313	23	0	70	0	0	2	12	0	23	0
/tmp/showtrials-discovery/export-txt/5831_protokol-doprosa-a-v-lugovogo-levenshtejna-2.txt	5831_protokol-doprosa-a-v-lugovogo-levenshtejna-2.txt	12627	1844	196	10	0	112	0	0	0	5	0	10	0
/tmp/showtrials-discovery/export-txt/5832_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-yu-l-pya.txt	5832_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-yu-l-pya.txt	9112	1285	185	5	0	86	0	0	2	10	0	5	0
/tmp/showtrials-discovery/export-txt/5833_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-e-f-kuli.txt	5833_speczsoobshhenie-g-g-yagody-n-i-ezhovu-s-prilozheniem-protokola-doprosa-e-f-kuli.txt	20161	2915	356	17	0	231	0	0	4	11	0	17	0
/tmp/showtrials-discovery/export-txt/5834_protokol-doprosa-n-a-bobyleva.txt	5834_protokol-doprosa-n-a-bobyleva.txt	11769	1669	144	7	0	70	0	0	0	5	0	7	0
